id_pedido,data_pedido,regiao,canal_venda,categoria_produto,produto,quantidade,preco_unitario,desconto,receita,custo,entregue_no_prazo,satisfacao_cliente
348,2025-03-27,Sudeste,Loja física,Vestuário,Calça,3,234.63,0.023,687.56,339.41,0,
620,2025-01-19,Nordeste,Online,Vestuário,Vestido,6,139.24,0.112,742.11,430.86,1,8.9
414,2025-05-24,Sudeste,Online,Eletrônicos,Notebook,6,2060.91,0.19,10021.3,7957.91,0,6.0
547,2025-03-03,Sudeste,Representante,Eletrônicos,Smartwatch,1,2299.87,0.029,2234.27,1856.92,1,6.8
1392,2025-04-08,Nordeste,loja fisica,Eletrônicos,Tablet,3,2078.33,0.124,5462.99,4482.24,0,6.9
633,2025-05-11,Norte,Online,Beleza,Maquiagem,1,157.85,0.12,138.98,68.68,1,8.5
1454,2025-08-02,Sul,Online,Vestuário,Calça,2,179.85,0.078,331.77,183.29,0,5.8
1350,2025-02-20,Nordeste,Marketplace,Vestuário,Calça,6,229.28,0.026,1339.96,775.75,1,7.7
1248,2025-01-08,Sudeste,Loja física,Alimentos,Suco,3,29.2,0.152,74.29,58.41,1,9.8
794,2025-02-22,Sudeste, Online ,Alimentos,Azeite,1,41.95,0.17,34.83,27.91,1,8.5
1085,2025-03-09,Sudeste,Online,Alimentos,Azeite,2,49.47,0.175,81.62,57.83,1,8.9
1143,2025-04-03,Sudeste,Loja física,Móveis,Mesa,6,1058.09,0.175,5237.03,3476.49,1,7.3
1105,2025-02-16,Nordeste,Loja física,Vestuário,Tênis,1,197.49,0.11,175.79,95.92,1,7.1
173,2025-06-14,Sul,Representante,Móveis,Armário,2,1250.34,0.07,2326.11,1674.75,0,4.9
40,2025-05-15,Sul,Representante,Eletrônicos,Smartwatch,1,2001.85,0.132,1738.38,1342.17,1,7.7
338,2025-01-25,Sul,loja fisica,Eletrônicos,Tablet,1,1503.21,0.213,1183.51,890.68,1,8.7
482,2025-05-08,Nordeste,Online,Beleza,Perfume,1,124.72,0.055,117.82,60.28,0,
890,2025-05-26,Sul, loja física ,Móveis,Mesa,1,1316.95,0.167,1096.63,823.04,1,6.1
101,2025-06-12,Sudeste,Loja física,Beleza,Perfume,1,134.2,0.204,106.88,57.4,1,7.2
296,2025-06-25,Sudeste,Representante,Eletrônicos,Tablet,4,1288.9,0.247,3881.95,3168.48,1,6.9
354,2025-04-14,Sul,Marketplace,Vestuário,Tênis,3,130.01,0.356,251.37,146.07,1,8.0
213,2025-04-08,Norte,online,Eletrônicos,Smartphone,2,2160.54,0.143,3515.56,3126.3,1,8.0
811,2025-04-03,Sudeste,Marketplace,Móveis,Estante,3,884.52,0.207,2102.95,1403.84,1,7.5
708,2025-01-11,Sul,Online,Eletrônicos,Tablet,3,1611.13,0.152,4098.75,3179.68,1,8.9
1170,2025-04-18,Sudeste, Online ,Móveis,Armário,2,616.85,0.119,1087.07,744.65,0,7.8
740,2025-04-23,Sudeste,Marketplace,Alimentos,Café,1,44.83,0.117,39.59,30.47,0,7.4
1021,2025-06-03,Sudeste,Online,Beleza,Protetor solar,1,81.83,0.277,59.16,28.83,1,7.6
714,2025-01-27,Centro-Oeste,Loja física,Alimentos,Suco,2,55.84,0.12,98.33,71.66,1,8.3
425,2025-04-02,Sul,Marketplace,Eletrônicos,Tablet,1,1577.33,0.257,1172.15,957.01,0,7.2
1404,2025-03-03,Norte,Loja física,Móveis,Sofá,1,937.5,0.275,680.09,512.34,1,9.1
891,2025-04-21,Nordeste,Loja física,Eletrônicos,Notebook,3,1478.99,0.058,4179.1,3103.7,0,6.4
854,2025-02-16,Sudeste,Online,Eletrônicos,Notebook,1,2439.17,0.188,2451.63,1503.58,0,5.8
682,2025-01-28,Norte,Online,Eletrônicos,Notebook,1,2406.54,0.225,1865.67,1459.45,0,8.1
920,2025-06-01,Sul,Online,Vestuário,Vestido,2,138.15,0.109,246.28,130.62,1,10.0
1232,2025-03-28,Nordeste,Loja física,Eletrônicos,Smartphone,1,1643.25,0.04,1577.37,1171.7,1,5.8
580,2025-05-22,Nordeste,Online,Eletrônicos,Fone Bluetooth,3,2344.52,0.378,4371.91,3957.59,0,4.1
922,2025-05-17,Norte,Representante,Eletrônicos,Notebook,1,1696.55,0.106,1517.38,1178.75,0,5.7
1362,2025-02-23,Sul,Marketplace,Móveis,Armário,1,738.17,0.023,720.86,501.03,1,8.4
893,2025-03-02,Sul,Online,Móveis,Mesa,3,1035.83,0.098,2801.45,2043.27,1,7.9
594,2025-06-19,Sudeste,Marketplace,Alimentos,Biscoito,6,36.95,0.164,185.29,131.94,1,
525,2025-06-13,Sudeste,Loja física,Vestuário,Calça,1,167.86,0.19,135.98,76.91,1,8.4
674,2025-01-08,Sudeste,Online,Eletrônicos,Smartphone,1,2145.07,0.293,1517.43,1142.15,0,7.0
1124,2025-04-02,Nordeste,Online,Eletrônicos,Tablet,1,2287.41,0.448,1263.25,1120.01,1,8.2
138,2025-05-12,Sudeste,Online,Eletrônicos,Fone Bluetooth,1,1207.91,0.262,891.55,723.06,1,8.2
416,2025-04-24,Sudeste,Representante,Móveis,Mesa,1,766.8,0.111,681.68,462.99,1,6.7
144,2025-01-13,Nordeste,Online,Móveis,Cadeira,1,677.41,0.056,639.66,465.07,0,4.0
864,2025-02-25,Sudeste,Online,Móveis,Mesa,4,896.12,0.283,2571.58,1779.54,1,9.3
409,2025-02-16,Nordeste,Marketplace,Eletrônicos,Smartphone,4,1906.87,0.166,6359.95,4600.72,1,8.2
355,2025-06-10,Sudeste,Online,Eletrônicos,Smartwatch,1,1317.48,0.325,889.07,669.58,1,8.1
1382,2025-04-14,Nordeste,Loja física,Eletrônicos,Fone Bluetooth,5,2246.38,0.082,10308.39,8480.65,1,8.7
647,2025-03-02,Sudeste,Online,Vestuário,Vestido,2,167.07,0.053,316.32,185.83,1,7.1
1475,2025-05-03,Nordeste,Loja física,Beleza,Maquiagem,3,72.55,0.043,208.37,104.6,1,
774,2025-01-04,Norte,Loja física,Alimentos,Café,3,47.49,0.058,134.27,102.89,1,6.9
318,2025-01-17,Nordeste,Loja física,Móveis,Estante,1,797.3,0.186,649.3,455.0,0,
537,2025-02-06,Sudeste,Marketplace,Beleza,Shampoo,2,172.82,0.259,255.99,119.5,1,7.1
295,2025-02-02,Centro-Oeste,Online,Alimentos,Café,1,45.12,0.218,35.3,27.18,1,8.1
1408,2025-05-29,Sul,Loja física,Beleza,Shampoo,3,113.0,0.105,303.55,151.19,1,8.3
325,2025-05-04,Nordeste,Online,Alimentos,Chocolate,2,68.7,0.068,128.12,95.05,1,8.2
658,2025-01-14,Sul,Loja física,Alimentos,Chocolate,1,28.89,0.16,24.27,16.19,1,8.9
149,2025-03-07,Sul,Loja física,Vestuário,Tênis,6,212.23,0.135,1100.9,636.54,0,5.2
1486,2025-03-25,Nordeste,Online,Móveis,Cadeira,4,942.72,0.048,3589.26,2480.59,1,7.6
1500,2025-03-14,Sudeste,Loja física,Vestuário,Jaqueta,3,177.42,0.089,484.79,245.58,1,8.3
1231,2025-05-04,Sudeste,Marketplace,Beleza,Shampoo,1,168.68,0.109,150.35,74.3,1,9.4
554,2025-04-10,Centro-Oeste, loja física ,Eletrônicos,Smartphone,1,2708.3,0.044,2588.51,2029.84,1,8.2
1469,2025-06-07,Norte, Online ,Alimentos,Chocolate,2,47.11,0.073,87.37,66.93,1,8.8
1345,2025-02-15,Centro-Oeste,Online,Alimentos,Suco,2,44.24,0.181,72.47,52.95,0,8.2
391,2025-03-27,Nordeste,Marketplace,Beleza,Maquiagem,4,103.2,0.09,375.63,194.33,1,
663,2025-02-23,Centro-Oeste,Online,Eletrônicos,Tablet,1,1846.13,0.245,1394.15,1102.28,1,
401,2025-03-01,Centro-Oeste,Marketplace,Alimentos,Chocolate,3,68.69,0.134,178.39,139.2,1,9.2
2,2025-06-29,Centro-Oeste,Loja física,Móveis,Estante,3,606.39,0.235,1392.49,1016.81,1,8.8
937,2025-06-28,Sudeste,Online,Alimentos,Café,1,36.25,0.025,35.36,25.24,1,7.7
609,2025-03-12,Sudeste,Online,Eletrônicos,Tablet,2,1550.5,0.14,2667.57,2035.76,1,6.1
1114,2025-01-03,Norte,Loja física,Móveis,Estante,2,759.85,0.147,1296.7,872.23,1,10.0
808,2025-01-25,Sul,Online,Vestuário,Tênis,1,246.02,0.082,225.9,123.11,0,6.9
1384,2025-01-25,Nordeste,Loja física,Beleza,Maquiagem,1,140.46,0.067,131.09,59.73,1,4.2
694,2025-04-25,Sudeste,Loja física,Vestuário,Calça,2,112.18,0.039,215.64,121.32,1,8.3
661,2025-01-01,Centro-Oeste,Loja física,Móveis,Mesa,1,997.39,0.124,873.69,630.48,1,9.2
583,2025-06-12,Sul,Online,Vestuário,Tênis,1,89.71,0.094,81.28,46.64,1,10.0
902,2025-01-06,Sul,Representante,Vestuário,Vestido,1,165.24,0.153,139.9,75.09,1,9.4
362,2025-04-09,Nordeste,Online,Vestuário,Camisa,1,333.02,0.082,305.71,168.08,1,10.0
654,2025-01-20,Nordeste,Online,Alimentos,Biscoito,1,45.8,0.062,42.97,32.82,1,7.3
1488,2025-06-03,Nordeste,Marketplace,Alimentos,Biscoito,5,62.75,0.172,259.64,181.97,1,8.0
636,2025-06-02,Centro-Oeste,Online,Eletrônicos,Tablet,2,1431.16,0.125,2504.97,1951.85,1,8.4
1213,2025-04-25,Centro-Oeste, Online ,Vestuário,Tênis,1,231.95,0.115,205.21,112.9,0,
927,2025-06-01,Nordeste,Loja física,Vestuário,Jaqueta,3,168.0,0.145,430.76,243.6,1,
68,2025-04-16,Sudeste,Online,Beleza,Protetor solar,5,105.61,-0.05,318.89,164.24,0,6.6
596,2025-06-27,Sudeste,Online,Eletrônicos,Notebook,1,2097.47,0.038,2016.89,1576.3,1,8.6
282,2025-06-18,Sudeste,Marketplace,Eletrônicos,Fone Bluetooth,5,2831.09,0.141,12160.28,10136.2,1,
564,2025-05-24,Sudeste,Loja física,Beleza,Perfume,1,148.93,0.218,116.48,54.35,1,9.8
290,2025-05-08,Nordeste, Online ,Vestuário,Jaqueta,5,130.03,0.193,524.86,292.42,1,9.5
751,2025-05-03,Centro-Oeste,Loja física,Vestuário,Calça,1,157.21,0.378,97.72,50.02,1,5.5
687,2025-06-10,Nordeste,Representante,Vestuário,Tênis,1,179.01,0.25,134.2,71.67,1,8.9
1004,2025-03-05,Sudeste,Online,Vestuário,Vestido,1,101.86,0.057,96.04,54.46,1,8.2
445,2025-05-09,Centro-Oeste,Loja física,Vestuário,Calça,1,159.0,0.141,136.59,77.22,1,7.8
122,2025-05-11,Sudeste,Marketplace,Alimentos,Café,5,26.43,0.07,122.93,95.32,1,8.5
224,2025-03-31,Nordeste,Loja física,Móveis,Estante,2,1150.86,0.277,1664.0,1171.48,1,8.6
1452,2025-06-17,Sudeste,Loja física,Eletrônicos,Fone Bluetooth,1,2155.68,0.098,1943.91,1488.17,1,9.4
1278,2025-05-28,Nordeste,Marketplace,Beleza,Hidratante,6,185.32,0.008,1102.74,579.3,1,8.6
363,2025-02-19,Sul,Loja física,Alimentos,Café,2,54.16,0.14,93.19,70.69,1,6.9
879,2025-03-27,Sudeste,Loja física,Móveis,Mesa,1,722.92,0.061,678.92,443.63,0,7.4
1446,2025-04-18,Sudeste,Online,Vestuário,Camisa,1,152.86,0.063,143.19,78.05,0,6.7
171,2025-05-17,Sudeste,Loja física,Vestuário,Tênis,1,158.86,0.051,150.8,79.81,1,7.1
433,2025-05-20,Centro-Oeste,Loja física,Móveis,Sofá,2,718.42,0.058,1353.08,962.59,1,9.6
103,2025-05-03,Nordeste,Marketplace,Móveis,Cadeira,1,1146.71,0.143,982.81,707.75,1,8.4
1006,2025-03-01,Sudeste,Online,Alimentos,Biscoito,1,41.0,0.123,35.96,25.92,1,8.6
373,2025-03-06,Sul,Loja física,Eletrônicos,Tablet,3,2226.28,0.85,6055.79,5122.63,1,6.3
269,2025-06-15,Centro-Oeste,Online,Eletrônicos,Tablet,1,1836.2,0.036,1770.37,1410.35,1,6.5
403,2025-05-01,Sul,Marketplace,Beleza,Maquiagem,1,80.42,0.015,79.23,38.07,1,7.4
398,2025-04-11,Sudeste,Online,Móveis,Sofá,3,721.8,0.095,1959.55,1353.56,1,
1002,2025-01-01,Sul,Online,Móveis,Estante,2,616.71,0.258,915.76,604.25,1,7.8
954,2025-02-16,Nordeste,Loja física,Eletrônicos,Smartphone,1,1815.01,0.045,1734.0,1286.43,1,5.2
1149,2025-06-24,Norte,Representante,Eletrônicos,Fone Bluetooth,1,1451.59,0.103,1302.61,1020.52,0,4.7
1277,2025-02-16,Norte,Online,Beleza,Perfume,6,93.99,0.122,495.21,259.98,1,8.4
1148,2025-05-29,Nordeste,Representante,Vestuário,Camisa,4,249.07,0.144,1053.62,451.32,1,7.2
439,2025-04-06,Sul,Online,Alimentos,Chocolate,1,39.76,0.107,35.52,25.82,1,8.6
1426,2025-03-27,Sudeste,Loja física,Móveis,Sofá,2,880.05,0.125,1540.19,1086.1,1,8.6
1017,2025-01-05,Nordeste,Online,Móveis,Cadeira,2,859.34,0.159,1849.24,1004.72,1,7.5
423,2025-03-04,Sudeste,Online,Móveis,Estante,5,841.97,0.215,3303.06,2336.21,1,9.1
137,2025-04-06,Sul,Loja física,Vestuário,Vestido,2,166.39,0.014,328.21,175.88,0,6.9
961,2025-05-06,Nordeste,Marketplace,Alimentos,Café,3,42.49,0.104,114.24,81.43,1,9.3
16,2025-05-11,Sul,Loja física,Beleza,Shampoo,6,120.33,-0.05,569.22,274.63,1,9.2
291,2025-05-16,Sudeste,Online,Móveis,Armário,2,852.83,0.103,1530.66,1134.01,1,7.1
870,2025-04-17,Sul,Online,Alimentos,Azeite,1,51.17,0.135,44.25,32.45,0,9.7
601,2025-06-14,Sudeste,Representante,Móveis,Cadeira,4,1242.74,0.342,3273.29,2366.21,1,
1031,2025-04-14,Sudeste,Online,Beleza,Protetor solar,2,127.37,0.167,212.32,111.74,1,
199,2025-05-27,Sudeste, Online ,Eletrônicos,Notebook,1,1361.07,0.014,1341.36,1080.88,0,5.3
135,2025-04-06,Sul,Loja física,Alimentos,Café,1,38.05,0.109,33.91,25.82,0,6.1
513,2025-04-03,Centro-Oeste, Online ,Eletrônicos,Tablet,4,1994.62,0.18,6546.22,4801.38,1,
988,2025-06-12,Centro-Oeste,Loja Fisica,Móveis,Cadeira,1,1109.72,0.144,949.82,659.27,1,
1276,2025-05-09,Nordeste,Loja física,Eletrônicos,Tablet,1,1896.02,0.109,1689.21,1346.4,0,7.6
1028,2025-02-09,Centro-Oeste,Loja física,Vestuário,Jaqueta,2,260.56,0.107,465.61,252.68,0,7.1
248,2025-01-02,Sudeste,Loja física,Beleza,Perfume,1,122.51,0.019,120.18,60.89,1,8.3
273,2025-09-04,Sudeste,Online,Eletrônicos,Smartwatch,3,1798.96,0.139,4646.99,3700.98,1,7.2
378,2025-05-23,Sul,Loja física,Vestuário,Tênis,5,172.12,0.342,565.85,304.24,1,7.0
141,2025-06-20,Sul, Online ,Beleza,Perfume,2,80.85,0.081,148.57,69.46,1,6.7
201,2025-10-05,Nordeste,Online,Eletrônicos,Smartphone,2,1764.08,0.497,1776.4,1511.5,1,6.8
303,2025-02-20,Sudeste,Loja física,Eletrônicos,Smartwatch,2,1200.26,0.178,1973.77,1551.03,1,8.7
188,2025-11-05,Sul,Loja Fisica,Eletrônicos,Tablet,3,1897.41,0.192,4601.57,3697.49,1,10.0
1043,2025-02-22,Sul,Online,Eletrônicos,Smartwatch,1,1682.29,0.049,1600.49,1175.09,1,8.8
73,2025-06-11,Nordeste,Marketplace,Vestuário,Tênis,1,134.99,0.058,127.13,68.18,1,8.0
782,2025-03-22,Nordeste,Loja física,Móveis,Cadeira,1,734.54,0.198,589.39,407.83,1,8.3
1243,2025-02-23,Centro-Oeste,Marketplace,Eletrônicos,Notebook,1,1804.93,0.101,1970.99,1257.61,1,7.4
1328,2025-03-28,Sudeste,Online,Vestuário,Tênis,4,164.21,0.101,590.5,332.15,1,7.3
618,2025-01-04,Sul,Marketplace,Eletrônicos,Smartphone,2,1408.07,0.202,2245.88,1774.61,1,6.8
612,2025-02-05,Sudeste,Marketplace,Beleza,Maquiagem,1,113.71,0.056,107.29,59.41,1,8.9
569,2025-01-25,Nordeste,Loja física,Beleza,Maquiagem,4,114.16,0.123,400.58,204.61,0,6.3
798,2025-04-21,Nordeste,Loja física,Beleza,Protetor solar,3,149.11,0.29,317.51,163.88,1,7.1
608,2025-05-25,Sul,Representante,Beleza,Protetor solar,2,137.17,0.083,251.61,125.17,1,7.7
935,2025-04-23,Sul,Loja Fisica,Alimentos,Suco,2,51.17,0.028,99.48,74.66,1,6.8
1226,2025-05-11,Centro-Oeste,online,Vestuário,Jaqueta,3,132.38,0.102,356.73,204.24,1,6.0
178,2025-04-28,Sudeste,Marketplace,Eletrônicos,Fone Bluetooth,3,1944.57,0.263,4301.11,3558.24,1,7.7
437,2025-01-01,Sudeste,Online,Eletrônicos,Smartphone,5,2196.77,0.141,9432.4,6986.95,1,6.9
814,2025-03-02,Sul,Marketplace,Eletrônicos,Notebook,2,2233.36,0.233,3427.55,2601.45,0,5.4
1342,2025-05-25,Norte,Loja física,Alimentos,Azeite,3,36.18,0.044,103.72,75.77,1,7.9
1326,2025-05-02,Centro-Oeste,Loja física,Eletrônicos,Notebook,1,2043.91,0.102,1836.16,1438.64,1,8.0
929,2025-03-07,Sul,Loja física,Eletrônicos,Fone Bluetooth,4,2108.65,0.09,7672.34,5780.74,1,
1223,2025-06-06,Sul,Marketplace,Beleza,Perfume,3,144.87,0.097,392.56,187.31,1,
277,2025-05-08,Sudeste,Representante,Eletrônicos,Fone Bluetooth,2,2761.12,-0.05,4054.62,3042.47,0,6.9
962,2025-05-19,Norte,online,Beleza,Perfume,4,160.71,0.224,498.59,253.65,1,
1005,2025-05-30,Sudeste,Online,Alimentos,Café,1,43.63,0.239,33.18,25.74,1,7.2
1403,2025-01-12,Sudeste,Loja física,Beleza,Shampoo,1,129.51,0.149,110.25,57.2,1,8.2
577,2025-04-19,Nordeste,Online,Beleza,Maquiagem,2,158.71,0.153,268.99,135.32,1,9.1
653,2025-05-27,Nordeste,Online,Móveis,Cadeira,2,1257.01,0.175,2075.06,1534.4,1,8.5
826,2025-01-01,Sudeste,Representante,Móveis,Cadeira,2,775.3,0.108,1383.7,998.24,0,5.5
76,2025-02-17,Nordeste,Online,Beleza,Perfume,1,121.35,0.089,110.49,54.02,1,6.5
385,2025-02-06,Sul,Loja física,Vestuário,Calça,1,147.94,0.062,136.93,71.71,1,8.0
692,2025-05-14,Sudeste,Online,Beleza,Hidratante,4,142.49,-0.05,544.52,270.95,1,
466,2025-01-23,Nordeste,Loja física,Alimentos,Suco,5,28.21,0.049,134.21,103.15,1,7.6
438,2025-02-03,Sudeste,Loja física,Eletrônicos,Smartwatch,1,2898.06,0.101,2605.25,1938.92,1,8.3
1487,2025-05-13,Centro-Oeste,Marketplace,Vestuário,Camisa,3,178.71,0.171,444.52,240.71,1,6.1
210,2025-01-24,Norte,Online,Eletrônicos,Smartphone,1,1631.34,0.28,1175.23,824.13,1,8.4
991,2025-02-18,Sudeste,Loja física,Beleza,Shampoo,2,168.83,0.048,321.36,161.4,1,6.8
491,2025-06-10,Sudeste,Online,Eletrônicos,Smartphone,4,1596.57,0.069,5946.93,4964.98,1,8.9
458,2025-04-04,Centro-Oeste,Online,Móveis,Estante,5,831.26,0.323,2812.65,1909.18,1,7.2
1045,2025-04-14,Norte,Representante,Eletrônicos,Fone Bluetooth,4,2987.6,0.195,9621.56,7920.13,1,6.9
356,2025-05-17,Nordeste,Loja física,Vestuário,Vestido,3,221.87,0.053,630.04,331.16,1,7.4
1081,2025-05-16,Centro-Oeste,Loja física,Vestuário,Tênis,2,116.66,0.042,223.45,124.04,1,7.3
421,2025-05-25,Sudeste,Marketplace,Eletrônicos,Notebook,3,2076.78,0.252,4662.93,3611.06,1,8.6
392,2025-02-18,Sul,Online,Eletrônicos,Smartphone,1,1335.3,0.047,1273.15,1010.52,1,9.5
997,2025-04-30,Norte,Loja física,Eletrônicos,Smartphone,1,2146.85,0.418,1249.86,944.53,1,
713,2025-02-28,Sul,Loja física,Alimentos,Azeite,2,42.44,0.477,44.37,33.89,1,8.2
582,2025-05-13,Sudeste,Marketplace,Vestuário,,2,213.02,0.123,373.72,205.94,1,8.1
1413,2025-01-12,Sudeste,Loja física,Vestuário,Calça,1,193.98,0.105,173.53,95.44,1,10.0
548,2025-03-25,Norte, loja física ,Beleza,Protetor solar,5,227.9,0.057,1074.79,551.97,1,
1366,2025-06-01,Sudeste,Marketplace,Móveis,Mesa,4,627.14,0.082,2302.46,1687.98,1,9.1
1374,2025-04-19,Sudeste,Loja física,Beleza,Protetor solar,1,106.84,0.177,87.92,43.38,1,8.1
48,2025-01-14,Norte,Online,Beleza,Shampoo,3,123.7,0.071,344.82,173.25,1,7.1
802,2025-04-28,Sudeste,Representante,Vestuário,Tênis,2,165.74,0.161,278.21,154.96,1,10.0
420,2025-05-27,Nordeste,Marketplace,Vestuário,Jaqueta,3,299.92,0.208,712.78,383.28,1,8.7
284,2025-03-09,Sul,Representante,Eletrônicos,Fone Bluetooth,3,2002.3,0.324,4061.79,3450.9,1,
861,2025-04-19,Sudeste,Online,Beleza,Perfume,3,112.13,0.209,266.05,124.09,1,
410,2025-04-09,Sudeste,Online,Eletrônicos,Notebook,1,1459.43,0.056,1377.27,1106.11,1,9.1
699,2025-01-30,Norte,Marketplace,Eletrônicos,Fone Bluetooth,1,1489.09,0.198,1193.58,965.23,0,6.1
64,2025-05-12,Sudeste,Online,Alimentos,Chocolate,1,44.61,0.098,40.25,30.92,1,9.1
671,2025-06-01,Centro-Oeste,Loja física,Alimentos,Azeite,1,25.36,0.303,17.67,11.97,1,7.7
1288,2025-02-22,Centro-Oeste,Marketplace,Eletrônicos,Smartphone,1,1160.61,0.223,901.54,721.29,0,
1476,2025-08-02,Sudeste,Online,Eletrônicos,Notebook,2,1860.77,0.062,3489.0,2586.94,0,6.2
194,2025-01-02,Sudeste,Representante,Móveis,Estante,2,941.22,0.208,1574.46,976.38,1,7.0
1297,2025-02-28,Centro-Oeste,On line,Eletrônicos,Notebook,2,1889.34,0.136,3265.28,2405.29,1,8.4
431,2025-05-07,Sudeste,Representante,Eletrônicos,Notebook,1,2162.19,0.023,2112.97,1742.26,1,8.5
810,2025-04-06,Nordeste,Online,Vestuário,Calça,1,235.35,0.093,213.57,124.57,1,7.8
1099,2025-01-11,Sudeste,Representante,Eletrônicos,Notebook,1,2114.31,0.441,1181.73,942.15,1,6.9
120,2025-04-11,Sul,Loja física,Alimentos,Café,1,30.0,0.072,27.84,20.87,1,
820,2025-02-04,Sudeste,Online,Eletrônicos,Tablet,1,2146.32,0.033,2075.16,1545.99,1,8.9
804,2025-08-01,Norte,Marketplace,Alimentos,Chocolate,4,44.75,0.084,164.01,116.27,1,8.6
361,2025-01-26,Nordeste,Loja física,Vestuário,Calça,4,147.63,0.041,566.05,312.97,1,6.5
56,2025-06-21,Norte,Marketplace,Eletrônicos,Tablet,4,1773.53,0.085,4828.5,4834.3,0,8.0
1282,2025-05-20,Sudeste,Loja física,Eletrônicos,Fone Bluetooth,2,1938.61,0.076,3583.9,2873.32,0,7.8
1134,2025-01-01,Sul,Loja física,Beleza,Hidratante,3,141.86,0.049,404.71,206.55,1,8.0
602,2025-06-15,Nordeste,Marketplace,Eletrônicos,Notebook,2,2551.99,0.099,4597.1,3599.09,1,7.4
984,2025-01-09,Sudeste,Online,Eletrônicos,Tablet,1,1672.33,0.06,1571.84,1196.0,1,7.8
1215,2025-04-23,Centro-Oeste,Online,Beleza,Perfume,3,114.28,0.02,393.64,170.27,1,7.3
971,2025-05-31,Sudeste, loja física ,Eletrônicos,Smartwatch,3,1465.94,0.153,3723.86,2978.69,1,
512,2025-01-08,Sudeste,Online,Eletrônicos,Fone Bluetooth,2,1241.04,0.117,2192.19,1757.18,1,8.6
339,2025-02-23,Nordeste,Loja física,Móveis,Estante,1,898.37,0.124,786.92,563.53,1,7.6
563,2025-04-21,Norte,Representante,Eletrônicos,Fone Bluetooth,1,1693.87,0.097,1529.33,1110.71,1,9.5
517,2025-04-25,Nordeste,Loja física,Alimentos,Suco,2,57.71,0.238,87.91,66.92,1,7.3
336,2025-08-05,Sudeste,Marketplace,Vestuário,Camisa,1,204.07,0.11,181.64,101.68,1,8.3
393,2025-06-29,Sul,Online,Alimentos,Chocolate,3,36.54,0.097,99.01,74.12,1,9.4
62,2025-02-19,Norte,Loja física,Alimentos,Suco,1,47.55,0.433,26.95,20.24,1,7.5
1280,2025-05-10,Sudeste,Online,Beleza,Perfume,1,95.55,0.017,93.95,47.56,1,8.5
1109,2025-05-20,Centro-Oeste,Online,Eletrônicos,Fone Bluetooth,1,1852.89,0.186,1508.26,1168.91,1,9.1
74,2025-01-14,Nordeste,Online,Móveis,Armário,1,707.16,0.188,574.51,415.56,1,8.7
1084,2025-02-16,Nordeste,Online,Eletrônicos,Notebook,3,2599.21,0.415,4560.18,4125.74,1,7.2
1391,2025-12-04,Sudeste,Loja física,Móveis,Sofá,5,870.79,0.088,3969.86,2727.09,1,8.5
1498,2025-02-06,Sudeste,Representante,Alimentos,Azeite,1,45.63,0.184,37.23,27.52,1,9.7
326,2025-02-06,Centro-Oeste,Online,Alimentos,Biscoito,1,25.16,0.169,20.91,15.12,1,8.6
1147,2025-05-23,Norte,Online,Móveis,Mesa,2,957.25,0.037,1843.47,1226.85,0,6.3
616,2025-04-18,Nordeste,Loja física,Eletrônicos,Smartphone,2,1892.05,0.127,3304.28,2632.17,1,8.2
1138,2025-03-31,Sul,Loja física,Eletrônicos,Tablet,2,1435.25,0.234,2198.92,1796.3,1,6.7
668,2025-03-15,Sul,Online,Beleza,Protetor solar,1,120.16,0.082,110.32,56.23,1,8.0
691,2025-04-02,Nordeste,On line,Móveis,Mesa,2,816.46,0.068,1521.87,1072.87,1,7.2
307,2025-01-21,Nordeste,Loja física,Vestuário,Vestido,1,315.87,0.058,297.47,158.04,1,8.4
665,2025-01-03,Sudeste,online,Alimentos,Café,1,29.78,0.08,27.4,21.07,1,6.2
379,2025-04-02,Sudeste,Marketplace,Eletrônicos,Smartphone,1,1840.55,0.006,1829.69,1473.79,1,8.4
950,2025-01-19,Sudeste,Online,Eletrônicos,Smartphone,1,1512.64,0.073,1401.65,1104.7,1,7.0
1066,2025-03-07,Sul,Marketplace,Móveis,Sofá,2,614.61,0.022,1201.84,812.12,1,7.9
1417,2025-04-19,Sudeste,Loja física,Móveis,Estante,1,1026.31,0.199,821.77,595.7,1,8.1
1167,2025-01-17,Centro-Oeste,Loja física,Vestuário,Jaqueta,1,115.77,0.138,99.74,59.32,1,7.6
411,2025-02-24,Sudeste,Online,Alimentos,Café,3,38.5,0.114,102.32,79.77,0,6.2
1375,2025-06-03,Sudeste,Loja física,Eletrônicos,Fone Bluetooth,5,1760.43,0.303,7419.12,4783.85,1,9.0
1058,2025-06-04,Norte,Online,Beleza,,1,121.4,0.086,110.95,56.33,1,9.4
1461,2025-06-10,Sudeste,Loja física,Vestuário,Jaqueta,4,162.79,0.155,550.18,295.5,1,7.6
875,2025-04-29,Nordeste,Representante,Alimentos,Chocolate,2,55.83,-0.05,96.15,71.71,1,9.6
1386,2025-02-04,Sudeste,Loja física,Móveis,Cadeira,1,1252.28,0.383,772.98,540.61,1,7.4
129,2025-01-15,Centro-Oeste,Loja física,Vestuário,Vestido,4,146.47,0.084,536.59,311.33,1,8.8
478,2025-01-16,Sudeste,Online,Vestuário,Calça,3,180.81,0.16,455.79,238.85,1,8.4
897,2025-04-23,Sudeste,Loja física,Beleza,Maquiagem,2,162.19,0.085,296.9,147.73,1,6.8
